text	label
你以后神游墨西哥的时候也可以想起我。墨国是个好地方，有机会咱走一趟！[亲亲]//@佳儿卡布: @J小站 每次梦游西班牙都会想起你……哈哈……	1
我从晴空万里等到暴雨如注，但飞机你还是没有飞，难道去帝都前都要洗个澡吗？[泪][晕]现在更飞不了	0
"这两天失眠又开始发作了,好不容易睡着又是噩梦吓醒然后继续失眠,最害怕听到有人对我说""你什么都不要去想"",有时候会反驳,有时候直接屏蔽自己。看到一句话:人之所以痛苦,是因为想得到的太多。而事实上,有些人已经失去了很多,老天却还要再剥夺一些;有些人已经很丰足,老天却还要硬塞给他一些"	0
今天在市场上见到一个农妇卖鸭子，竹笼子上面，独独蹲着一只鸭子，不叫，也不乱动挣扎。我仔细的看着，还是没看见绑着它的绳子在哪里。觉得它很乖。但似乎不会有人因为它乖而买了回去就不吃掉它吧。[泪]	0
连着三个晚上，体表如火，内心似冰，冰火两重天的境界太难受了。[晕][怒]	0
唉,以后在家一定要收十房子,一定要洗脸,因为你不知道下一秒会有什么人去你家,多么痛的领悟,我的形象都没了	0
同志们，下班打球去喽！！！萌死人啊//@微博搞笑排行榜: 萌翻了[亲亲]//@倒吸一口凉气君: 小可爱又来了！[哈哈]	1
每一天都在偷偷地观察你,也会假装不经意地经过你面前,却刻意地不去看你。。。回到教室后又唾弃自己,连跟你打个招呼都不敢	0
//@来去之间: 还跑上街问小孩，太过分了[衰]//@张鹏139: [哈哈] //@Bird:笑得眼泪都出来了//@祥子:笑喷了，以后这楼顶会有个喷泉就好了[嘻嘻] //@任志强:太伟大了。[哈哈][哈哈] //@蔡鸿岩:美帝国主义太太低俗啦[哈哈]//@胡裕豪-易城中国: 太有才了！ //@徐昕:[哈哈] //@亳州拍客联盟:[哈哈][哈哈]	0
你们丫都是贱货！！法律指不上，早晚遭到天谴！//@海盗儿子0603: //@1112老邪: 应根据《野生动物保护法》追究相关人员责任！一帮没人味儿的东西！[怒] 贱货	0
确实很文艺哦[嘻嘻] //@RedRocks:这个这个，必须说清楚，这窗户不是我拍D。嘿嘿。链接里面的东东才是俺的。// @青?? ：科尔多瓦Cordoba精致花窗	1
《思考》期待以后有更好的作品《奇异博士》《女孩儿》碳	1
我们也来关注凑1元。希望建个养老院，专门收留被不良儿女赶出家门的老人[泪]	0
一身复古风的女神@veggieg 终于现身了[鼓掌][鼓掌][鼓掌]  不知道这个晚宴会有怎样的惊喜呢	1
满脸起痘痘,嘴又溃疡了!快点结束吧!要把我折磨死了……	0
童心真好… //@阿严-春天快来吧:很欢乐[哈哈]	1
[鼓掌][鼓掌][鼓掌][威武][赞][做鬼脸][good][温暖帽子][手套][围脖]	1
大爷辛苦了...[爱你][爱你][爱你]年迈的身影渐渐远去...[心]	1
[思考]//@林琳笨Tani:终于黄一家“GPRS”精准运营的公司，问题出在“管理”。[泪] 不能因为信任就用一个不太适合的亲属做总经理。	0
俄航还能坐吗[泪] //@法国橙子网:经@法国航空AirFrance 确认，在俄罗斯空中交通管制的要求下，3月26号从上海飞往巴黎的AF111航班在进入俄罗斯领空范围前做了45分钟盘旋，然后继续前往目的地巴黎。因俄罗斯从拜科努尔航天发射场发射联盟号火箭，故对哈萨克斯坦和吉尔吉斯斯坦领空及相关空域进行了关闭。	0
我要疯了疯了疯了连续啦了三天肚子还没好妈呀快虚脱了	0
看《复仇者联盟》喽～宅男才窝在家里玩暗黑呢～@养熊猫的李桑 [哈哈][哈哈][哈哈]	1
高级黑！[衰][衰][衰]//@力合光电孙越非Joseph:欢乐多 //@阳光时评:乐评啊乐评	0
必须送到！你家孩子都做封面了不是？[哼][哈哈][给力]	1
交警天天瞎指挥,真无语了一个路口过了半个小时了	0
准备启程回京…我的兄弟胡思想家困的…心疼啊！[泪] 我除了姿势不同外，其他Same…	0
昨天一节单车课,一节瑜伽课,2小时,首次开始尝试,我能说瑜伽老师把我胳膊压的那个骨头直响	0
加油! #武汉加油# 加油!我们一直都在!	1
?改委?管?事?[哈哈][哈哈]也居然有人信[衰]//@_______忆荞:我马上也要去了！是北京发改委发的全旅网的港澳游资助券！不知道是不是一样！反正就是不会上导游的当！我宁愿晚上出去逛商场买	0
谢谢老贾老师！//@南城老贾: //@李家大小姐6666: //@老箭摄影: 漂亮.[赞]//@老头夜话: 谢谢啦! //@添寒: 好漂亮啊 ！//@老头夜话: 我们去的乌兰察布的苏木山森林公园，路过张家口了；但这里是官厅水库的风力发电场。[嘻嘻]//@王杂杂: 这貌似像俺的家乡张家口一带！ //@张涌V博:老哥出门了[酷]	1
[怒] //@MsCapricorn:原来房价不降的原因啊，太黑暗了 //@勇往直前的卢卡斯:信息量太大了	0
#高以翔《超话》#以翔哥 除夕夜快乐《爱你》 昨晚梦见高爸了 他为迎接你的到来准备了很多水果 你可一定要去和家人团圆哦《泪》最近冠状病毒流行 向奋战在一线的白衣天使们致敬:你们辛苦了?以翔哥 你也照顾好自己《心》记得要常来看我们哦 爱你?	1
为了您的女友妻子女儿，请温和转发，以儆效尤。 //@北京全攻略:转起[怒]特别是常坐13号地铁的亲们~	0
[抓狂][抓狂][抓狂] //@何瑾Jean: [花心][花心][花心]//@兔子妈妈和小星星:100个机器猫～～～[嘻嘻]	1
太闹人了，感觉要背过气去了，思密达思密达[哈哈][嘻嘻]	1
你牛逼 [衰]老子发不是为了转发。。。。。//@布衣布舍520: 可以建议他 //@雷聪_悦游旅游网:才68个转发，大部分自己人，还是爆妹子照片红的快，途牛就是妹子多嘛//@布衣布舍520: 没事天天整事好玩吗？能红吗	0
Future rock stars![鼓掌]//@新浪视频:转发微博	1
粉丝们如预定情人节套餐请拨打如下电话：  情人节燕园咖啡厅预定电话：2731 3388转1850/1852  盘山西餐厅预定电话：2731 3388转1821/1820[太开心]	1
没买着火车票[伤心]//@卢米埃沈阳市天地影城: 报名~~[围观]	0
这和杀人有何区别？//@周鸿?:应该算犯罪 //@华杉2009:[怒][怒][怒][怒][怒][怒][怒][怒][怒] //@段郎说事:真的吗？太恐惧了[泪]//@李文的围脖:泡在桶里的中国婴儿。	0
回复@JR?伊伊:亲爱的，你是最棒的！姐姐永远是你的粉丝[围观][赞]！ //@JR?伊伊:我也?姐姐！在唱歌上?要像姐姐多??！姐姐才是我的老? //@love映霓:亲，你总是那么优秀！姐姐爱你[爱你]！ //@JR?伊伊: @G树嘉 @love映霓 //@JR?伊伊: 哈哈！太感?你的支持，	1
刚睡醒就让我乐的人仰马翻[哈哈][哈哈][哈哈]	1
喜欢的！陈百强、黄家驹、张国荣、梅艳芳????[泪]	0
在中小城市，行人横穿、标线不清、摩托任行，你只能小心+忍受！[抓狂][泪][汗]	0
//@盘石微博Lab:羡慕、嫉妒...[泪]	0
可以年年当新郎！ //@佟大为:谢谢导演，我的每部现代戏几乎都会有婚礼的戏，我们这回的是最特别的一次，这确实是最好的礼物[哈哈]	1
//@永定承启楼: [鼓掌]//@土楼旅程: @土楼恋曲 @客家土楼汉学梦 @永定土楼景区@荼靡花结 @永定客家土楼--衍香楼 @客家土楼旅游 @木子非画坊 @永定土楼网 春节到元宵期间，各位有没什么活动计划安排，有没人组织、赞助下首届土楼围脖圈座谈会什么的？规划下来年部署。。。要不土楼公司组织大家聚聚？	1
我不应该吃香蕉的~[泪]上两个星期的杯具又忘了~肚子痛看球赛，没状态啊	0
唐啤确实有点劲啊,可是酒永远不是个浇愁的东西,需要的时候,永远不够!	0
爱和美,就如同一种宗教;是徐志摩赖以存在的方式;同时也是他高标性灵自由!证明自己人格力量的方式,对志摩来说……林徽因是爱,美和自由的理想化身:遥不可及……	1
是胖了[泪][泪][泪][泪] //@李?_Ricky:壮了	0
《行风热线》的一月直播,重播节目收听率呵呵够呛!老婆,二月份开始靠你的工资过日子了。《泪》某个指标只有目标的一半。不会照这个来领工资吧?死定了!	0
beautifulrangoli太惊艳了!	1
最近，每到这个时间段都好饿~到底肿么了[抓狂] 导致的后果就是，下班后像饿狼似的暴饮暴食[粉蛋糕] [西瓜] [冰棍] [干杯] 肿么办肿么办[抓狂]	0
居然把答案说出来了[哼]，找到也不给你[太开心]//@露营中国网:找到金子了么？[偷笑]	1
[泪]//@迷恋古诗词:理想在上面，现实在下面。	0
四个女人吃那么多[嘻嘻]@想变成大雄的阿蒙 @rainy_run @wendy_sxj	1
昨天区域缺货，今天完全没货，只能“收藏”了，也就是说这书在它们全国各地的仓库都全部售空了[衰] ~~真是措手不及啊 //@广州公元图书: 刚去查了一下，连当当网都区域缺货了	0
妈呀~我的junjun北鼻你肿么长这么大惹!!!	1
老?被你征服了，真是千古?唱！[抓狂] //@伍皓红河微语:2013年1月4日，谐音“爱你一生一世” ，电影《恋爱之旅?双行道》在云南红河打造。李佳导演闻听伍皓部长擅作藏头诗，现场求诗，伍部长当即吟出此诗。 //@康康爱天驹:红河才子[赞]	0
//@陈生锈Jessie:又一个成功微博营销案例！[good]话说昨天我还纳闷创业家杂志为啥要送西红柿种子[衰]。。//@杨晓君变瘦ING: 牛逼逼阿~~~//@EC品牌观察: #佳伦微专栏#【西红柿事件微博营销案例分析】	0
[衰] //@冯利玮_Sunny：//@???小盾_Soni：微博中毒，自动转发	0
诅咒你们出车祸,车上的全都死气死我狗娘生的	0
live for books，live for movies[鼓掌]	1
这个时间这个医院只剩下我一人[泪] 我在#唐山工人医院# http://t.cn/zOguUyL	0
[哈哈]@劳毅波广州大波波 这盘够健康了吧？	1
”做一个徘徊在牛A和牛C之间的人”，这是中午见到的一车标，哈哈！谁有更过瘾的车标，发上来分享分享。[嘻嘻]	1
我要参加[哈哈] //@北京胡同印-大理老故事:对对，风花雪月的气氛、风花雪月的心情，再加上风花雪月的啤酒???[围观] //再来瓶风花雪月啤酒 这才叫生活啊//:在三楼露台坐看苍山洱海，在小桥流水旁看鱼儿戏水??? //@OLDFIELD-Felix:非常美的一家客栈 美到我都不想出去玩了 只想坐在院子里喝茶[爱你]	1
我的脾气越来越暴躁,我自己都有些害怕,晚上不能睡觉睡着了也是被噩梦吓醒,就刚才差点把六岁的女儿杀了,真的不想活下去,	0
[泪]//@姚晨: 这篇报道令人心碎… //@孔狐狸:没有户口，你什么都不是。	0
《Aloha 夏威夷----双面娇娃欧胡岛》来了！[爱你]	1
//@懵偌改名颜亦欢其实我是公子无裳: 我要说…我只有知道段子吗。。[泪]//@先生王哆啦1986://@流苏stay: //@兔子刘氓two: @苏禅 @油彩一直在路上 @懵偌改名颜亦欢其实我是公子无裳 @九章boy @庄秦 @女儿国宰相俞?抒x?小九x @薛漠北Scofield @冷?玉紫轩 @所有人。	0
#jingjing在乌镇# @乌镇步步莲花 这年头叉烧都有假期了，在桥上只有大龙在职守[哈哈]孤独的守着美景 我在这里:http://t.cn/zHex0vC	1
人生是一个过程，今天又长一岁了，写几句话给自己吧：从繁入简的人生值得回味，浮躁的人好热闹，简单的人好安静，内心慢慢变了，这个过程只有自己去体会，才会感知其中的乐趣。志存高远的境界值得追求，只有这样才会脱离低级的烦恼，才会少很多世俗的纠结。还有很多意识需要感悟，过程就是美！[哈哈]	1
新书作品抢先放送，夏天的芒果季必不可少一杯芒果慕斯哦[爱你][甩甩手]	1
上月旧金山芭团新版舞剧 灰姑娘 ，春夏秋冬的造型，绿色的没拍到[晕]	0
回复@唐王建新:有心?女，?力把妹，死得其所，快哉快哉。 //@唐王建新:天天都在美女，有心无力[偷笑][偷笑][偷笑][偷笑] //@哈戳戳:回复@老糊涂猫:??妹妹新?的酒吧，有美酒，更有美女。[哈哈][花心][鼓掌]  //@老糊涂猫:啥菜？  //@哈戳戳:转发微博。	1
何时来帝都[哈哈] //@携程攻略社区:3月22日星期六 13：00-17：00 地点：CC世界咖啡（光谷）（武汉市珞瑜路光谷广场世界城广场2201室） 人数：80人 报名猛戳>>>http://t.cn/8sPSYwZ	1
很无语 //@驴友圈:[衰]// @洗笔打马上山 : 苹果啊，你怎么就能让勤劳勇敢的国人如此不淡定呢？ // @全球时尚 :伤不起啊！！	0
@qi_gang 哥，是否还记得？[哈哈][哈哈][哈哈]升级了吧！//@宅-寺:哈哈 这是..难道这是.. 排龙[晕] @qi_gang 你说呢？	1
女人看了绝对会抓狂~~?[抓狂]?@鞋教公主	0
码代码,码着码着整个人觉得一种说不明的状态,很压抑,很暴躁,却又很平静,我不知道自己是怎么了感觉自己很矛盾,感觉要爆。ineedhelp!	0
怎么会有这么假的人,真真表里不一,看见就不爽,别跟我说话次奥次奥。	0
老妹和奶牛?[爱你]淘淘是个胆小鬼，不出来?[泪]	1
不仅有熟人还有熟悉的场景，但这都不是最主要的，重要的是老卡同志的摄影技术，赞[赞][赞啊]//@老卡影像-kimi: 谢谢365的专访，婚礼摄影师仅仅是一位记录者，更多的是为新人去留下宝贵的回忆，这是一笔财富！@刘彪彪的终身粉丝 @1018晶晶小普 @驽马无缰 @非旎莫属 @发传单的老谭 有熟人上镜噢[哈哈]	1
我怀疑是污染企业所为 //@苏州天天天蓝:有关此事，目前我们正在核实。//@舜湖心情: 我一向很淡定，今也愤怒了。[怒]//@南麻小蒋: 希望盛泽环保局给予澄清，所有盛泽人转起来	0
小二，先上一盘试一试！[哈哈] //@87年柿子:爱吃田鸡的有福咯[馋嘴][馋嘴][馋嘴][鼓掌][鼓掌][鼓掌]	1
回复@太疯癫也不行:哈哈，不停搅拌也可以，不过早晨起来就喝冰的，对胃不好哦? //@太疯癫也不行:可不可以用冰水冲？夏天喝和冰的[哈哈]就怕蜂蜜化不开。。	1
[哈哈][哈哈][哈哈] //@?舅Leo:[哈哈][哈哈]//@非要游泳的猫: [哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]//@李开复: [吃惊] //@多贝陈广涛: 司马先生，这英文的意思是你该去医院测测智商水平了	1
憋半天憋不出来一个字儿！矮油...不写了不写了，喝杯水润润,脑子都快生锈了...[悲伤]	0
武汉等你康复了我们一定会来吃正宗的热干面 周黑鸭 麻辣小龙虾 去看浪漫的樱花 壮观的黄鹤楼 武汉加油!!!我们共度难关	1
牛的，强烈要求现场体验@桔子水晶俞萍 [嘻嘻]	1
